,PO1,PD1,origin_lat,origin_lng,destination_lat,destination_lng
18610,AB561FN,IV316SD,57.67021,-2.977352,57.710344,-3.307893
18611,AB564SU,IV316SD,57.692552,-2.821982,57.710344,-3.307893
18612,IV308PZ,IV301ER,57.634083,-3.221204,57.648431,-3.308225
18613,KA280BH,G443XW,55.755033,-4.920936,55.79781,-4.266565
18614,KA216LP,G741LW,55.643341,-4.778588,55.759946,-4.179908
18615,KA244EA,KA244AJ,55.70469,-4.708681,55.70688,-4.726249
18616,PH152AF,PH152HX,56.620489,-3.862923,56.531539,-4.108196
18617,PH13UW,PH15NX,56.450175,-3.464089,56.395744,-3.434732
18618,PH31BA,PH31PN,56.29314,-3.710035,56.267886,-3.717483
18619,TD57EP,TD57EP,55.604849,-2.440372,55.604849,-2.440372
18620,TD57EJ,TD57EP,55.604301,-2.440223,55.604849,-2.440372
18621,ML30RT,G13PE,55.78639,-4.067629,55.860382,-4.256451
18622,G813BP,G140AG,55.910954,-4.405337,55.874961,-4.346198
18623,DD47SR,DD13YJ,56.475488,-2.921575,56.461688,-2.991412
18624,EH216AW,EH37HA,55.944547,-3.061239,55.94991,-3.212814
18625,EH76QS,EH114AE,55.962184,-3.131132,55.924084,-3.2938
18626,KY40AD,KY120AB,56.133685,-3.382058,56.075941,-3.446149
18627,G459NZ,G420PG,55.802278,-4.240544,55.834542,-4.2413
18628,G428NQ,G428YU,55.837557,-4.266338,55.835968,-4.265303
18629,ML68ES,G671LE,55.864813,-3.942362,55.947625,-3.997468
18630,PH29NS,PH29NS,56.281162,-3.399586,56.281162,-3.399586
18631,PH29NS,PH29NS,56.281162,-3.399586,56.281162,-3.399586
18632,AB244ED,AB101SA,57.171859,-2.14189,57.144388,-2.109006
18633,AB535YD,AB436PR,57.542255,-2.331708,57.598769,-2.256399
18634,AB510QX,AB217HG,57.268822,-2.300828,57.198232,-2.180043
18635,AB124TZ,AB123JG,57.055123,-2.142185,57.108979,-2.095861
18636,G847SY,G837AB,56.000398,-4.709423,56.196341,-4.744994
18637,KA260HX,KA67RW,55.203712,-4.836692,55.324804,-4.399362
18638,DD36RF,DD23EF,56.472782,-2.981474,56.471422,-3.012183
18639,G641LB,G329QQ,55.902032,-4.20606,55.840705,-4.155469
18640,EH331NJ,EH87AU,55.944223,-2.964041,55.955703,-3.151222
18641,EH329AT,EH394BP,55.96235,-2.978348,56.056177,-2.729906
18642,G781HD,KA215JQ,55.800684,-4.405679,55.633617,-4.772115
18643,EH127ST,G630PS,55.940843,-3.282847,56.070506,-4.331155
18644,EH128QY,EH288LL,55.947825,-3.281637,55.943872,-3.359484
18645,FK65PD,G334DB,56.009654,-3.911129,55.862968,-4.150036
18646,G336PH,G311NZ,55.887507,-4.167704,55.857076,-4.208898
18647,G641TE,G643QG,55.900792,-4.212564,55.917632,-4.233275
18648,G59TW,G403BL,55.853794,-4.255494,55.846901,-4.220219
18649,G415PX,G512QJ,55.844045,-4.296938,55.856696,-4.300179
18650,PH336PT,PH336TH,56.82269,-5.090232,56.829076,-5.072608
18651,EH234XQ,EH114DH,55.848272,-3.046203,55.922223,-3.304443
18652,AB561GH,AB564TT,57.666014,-2.979804,57.692399,-2.814866
18653,AB555LW,AB554DL,57.534716,-2.942639,57.456134,-3.119198
18654,KA111JT,KA91QL,55.616574,-4.633095,55.499458,-4.618919
18655,G672LY,FK39UR,55.944548,-3.987669,56.014642,-3.702005
18656,G650TD,FK159EW,55.969967,-4.055347,56.18274,-3.98031
18657,PH107BG,PH172QP,56.591979,-3.334566,56.693983,-4.405349
18658,PH14AT,ML126PF,56.506757,-3.556939,55.630696,-3.67072
18659,PH12EP,PH11DD,56.401195,-3.475576,56.389212,-3.458639
18660,KA71JT,G743HJ,55.468099,-4.640145,55.773907,-4.149353
18661,KA80JA,KA269PT,55.467455,-4.61947,55.26071,-4.833419
18662,KA67AE,KA73PR,55.435185,-4.466937,55.443161,-4.607154
18663,ML85UJ,ML85QS,55.736105,-3.855063,55.698219,-3.878382
18664,FK159NF,KY129HR,56.210148,-4.008886,56.102654,-3.550312
18665,G814LE,G537TU,55.912725,-4.435565,55.835338,-4.366487
18666,EH549LA,EH38EJ,55.872579,-3.519296,55.948401,-3.210973
18667,ML75QE,FK39BH,55.859424,-3.752163,56.019438,-3.713222
18668,DG29PN,DG29QN,55.084803,-3.641471,55.082023,-3.643002
18669,G659AP,EH39BN,55.978257,-4.073322,55.944372,-3.204843
18670,PA12EQ,PA28EA,55.844422,-4.438382,55.825181,-4.435117
18671,AB326SE,AB167AG,57.152172,-2.270489,57.167639,-2.181906
18672,DD84LF,AB123GY,56.679198,-3.009508,57.108043,-2.095024
18673,FK27UE,FK28SN,56.020596,-3.777998,56.022708,-3.789808
18674,FK102QP,FK28SN,56.136101,-3.840811,56.022708,-3.789808
18675,KY85BG,KY83BN,56.205146,-3.006091,56.185706,-3.014525
18676,PA160BF,G26TS,55.912027,-4.874637,55.861084,-4.261302
18677,PA145QD,PA160EQ,55.93089,-4.691498,55.945594,-4.831457
18678,EH218NP,EH218PL,55.919991,-3.035846,55.920625,-3.035286
18679,G698AJ,KA181EH,55.888964,-4.080678,55.452499,-4.272934
18680,ML85AW,ML118EW,55.729902,-3.843223,55.777844,-3.707801
18681,AB210PW,AB210AA,57.267391,-2.190257,57.260377,-2.15637
18682,FK101NH,EH66RG,56.115397,-3.807991,55.974875,-3.172462
18683,PH414QJ,PH394NH,57.008888,-5.820007,56.910774,-5.847541
18684,AB555FX,AB556SQ,57.546961,-2.949857,57.547848,-2.812557
18685,KA73QN,G524JG,55.442414,-4.616023,55.858587,-4.372873
18686,AB156JY,AB119BG,57.149676,-2.166496,57.138466,-2.085552
18687,AB167DD,AB119BG,57.166697,-2.146566,57.138466,-2.085552
18688,G132NH,HS33HL,55.899006,-4.333572,57.88433,-6.944172
18689,G132NH,HS33HL,55.899006,-4.333572,57.88433,-6.944172
18690,G132NH,HS33HL,55.899006,-4.333572,57.88433,-6.944172
18691,G132NH,HS33HL,55.899006,-4.333572,57.88433,-6.944172
18692,FK30HA,FK53NJ,56.004445,-3.72186,56.013347,-3.826368
18693,KY120HG,KY128XG,56.08924,-3.440399,56.0623,-3.538797
18694,KY127SQ,EH39GL,56.071314,-3.438846,55.943949,-3.193879
18695,AB156WG,AB158TB,57.149265,-2.177931,57.158373,-2.225261
18696,AB535TH,AB210LQ,57.562537,-2.349815,57.198174,-2.214691
18697,AB140UR,AB253BB,57.096007,-2.271812,57.159649,-2.117954
18698,AB315JB,AB219AP,57.058912,-2.477285,57.177273,-2.174615
18699,PA457QR,PA467RF,55.819254,-6.159273,55.840327,-6.130398
18700,FK101QY,FK102BA,56.111445,-3.772488,56.120905,-3.790136
18701,FK103JR,FK102BA,56.128095,-3.78072,56.120905,-3.790136
18702,DG28NS,DG13RS,55.05308,-3.642677,55.092944,-3.580091
18703,KA11RZ,G514SA,55.604008,-4.504424,55.870536,-4.362634
18704,DG113JD,KA198AA,55.0685,-3.282237,55.359013,-4.678534
18705,KA170EA,KA170ND,55.60821,-4.286223,55.617181,-4.246296
18706,G665BJ,G665DE,55.914208,-4.144827,55.914276,-4.146411
18707,EH218EQ,EH218JU,55.942721,-3.017848,55.944111,-3.001157
18708,EH128NF,EH91NT,55.940109,-3.312106,55.937952,-3.184472
18709,FK28FE,G13DS,56.025191,-3.777808,55.859099,-4.251966
18710,KY59PG,KY59PG,56.128834,-3.314375,56.128834,-3.314375
18711,KY40LT,KY112XS,56.137992,-3.392173,56.020742,-3.428879
18712,EH130LB,KY114TT,55.9089,-3.252741,56.065636,-3.447999
18713,G524EB,G328XZ,55.853744,-4.374924,55.838183,-4.144534
18714,G514NQ,G327QP,55.856961,-4.335987,55.844973,-4.175686
18715,ML53AP,G208JN,55.859703,-4.026003,55.888247,-4.290276
18716,IV212BD,IV212BD,57.714061,-5.680258,57.714061,-5.680258
18717,EH218PL,EH218NP,55.920625,-3.035286,55.919991,-3.035846
18718,EH234DX,EH37UL,55.847117,-3.043585,55.951316,-3.212793
18719,AB561TA,AB452RX,57.684848,-2.935164,57.685263,-2.68879
18720,IV316LU,IV303AA,57.715841,-3.295753,57.641535,-3.314597
18721,KA136QJ,KA107HY,55.653087,-4.722396,55.572093,-4.630798
18722,ML85SQ,EH52YG,55.750692,-3.882111,55.973406,-3.228787
18723,G650EZ,G650RS,55.972395,-4.045508,55.981306,-4.050827
18724,PH152HX,PH152AF,56.531539,-4.108196,56.620489,-3.862923
18725,FK147HS,FK82BX,56.163618,-3.680568,56.119332,-3.936763
18726,TD13RF,TD86AN,55.60567,-2.766403,55.477555,-2.55468
18727,ZE29JJ,ZE29UP,59.923256,-1.279226,60.438213,-1.271086
18728,KA92JA,KA12LT,55.487102,-4.604437,55.613566,-4.510449
18729,KA107EX,G630EZ,55.551314,-4.624826,56.041902,-4.443363
18730,G627RR,ML67JA,55.946228,-4.339199,55.878314,-3.969287
18731,G814AQ,G812NR,55.911478,-4.426717,55.906149,-4.413888
18732,EH548TA,EH547DN,55.91225,-3.537615,55.886491,-3.52283
18733,EH546FF,EH481SJ,55.887077,-3.515402,55.899584,-3.609008
18734,G847RR,G847LR,56.005392,-4.729986,56.005727,-4.714817
18735,G450HH,FK39XB,55.803514,-4.218945,56.007773,-3.704157
18736,DD83DL,DD82RP,56.649242,-2.880945,56.636202,-2.847888
18737,KA181UD,KA182LT,55.459493,-4.265636,55.477215,-4.350145
18738,G336LH,G716PQ,55.888304,-4.159673,55.829885,-4.076356
18739,IV180NY,IV180DE,57.74901,-4.071934,57.688491,-4.170028
18740,IV26GF,IV636TX,57.45246,-4.166405,57.335604,-4.479685
18741,KA129LH,KA31BB,55.623072,-4.652605,55.615684,-4.490681
18742,G715LF,ML43LZ,55.833979,-4.053563,55.825782,-4.03252
18743,ML92QF,ML85JD,55.733182,-3.962703,55.748864,-3.887615
18744,EH525LU,EH288LU,55.932205,-3.479914,55.934054,-3.395747
18745,FK102QL,PH41QA,56.136076,-3.843723,56.26063,-3.778907
18746,EH45EZ,EH129PB,55.970758,-3.273663,55.928955,-3.302221
18747,FK30HY,FK38BG,56.002317,-3.715287,56.018483,-3.723688
18748,EH221SN,EH114EE,55.913612,-3.093483,55.926325,-3.297171
18749,KA216DR,KA11TJ,55.646761,-4.79382,55.607331,-4.498412
18750,G468HL,KA170BG,55.802538,-4.323553,55.614442,-4.273437
18751,AB228XL,AB119AA,57.181271,-2.143183,57.137689,-2.091614
18752,AB210AA,AB210PW,57.260377,-2.15637,57.267391,-2.190257
18753,KA182EF,KA65HQ,55.474074,-4.288117,55.486077,-4.582441
18754,KA181HZ,KA182LL,55.449322,-4.267833,55.469022,-4.299659
18755,KA32GS,G521EE,55.634021,-4.493374,55.848969,-4.318557
18756,EH68AH,EH105PF,55.968861,-3.162889,55.921797,-3.214767
18757,EH128NE,KY128BG,55.941322,-3.313828,56.076205,-3.476625
18758,G314SH,EH22EQ,55.844231,-4.192161,55.952926,-3.189589
18759,EH141DW,AB252ZR,55.915911,-3.239654,57.155776,-2.127926
18760,PH336QF,PH337AP,56.823773,-5.084944,56.843669,-5.142792
18761,EH234ES,EH365PA,55.848141,-3.046775,55.866539,-2.884777
18762,EH224QQ,EH225PB,55.863595,-3.062593,55.868911,-3.040893
18763,IV308JQ,IV304AF,57.634681,-3.209267,57.651178,-3.298823
18764,KA278BD,KA278AJ,55.574135,-5.143336,55.576688,-5.146733
18765,ML27HS,ML43NY,55.791923,-3.913577,55.829329,-4.032114
18766,ML11ND,ML14UY,55.793136,-3.986663,55.826038,-3.985467
18767,KW172UF,KW172EH,59.003501,-3.114399,59.003072,-3.105584
18768,PH52AB,EH92JL,56.331217,-3.832306,55.934124,-3.183538
18769,PA26SY,G750YF,55.837247,-4.419868,55.739411,-4.173234
18770,EH458HF,EH458AG,55.658468,-3.198634,55.651697,-3.188939
18771,G811RX,ML52HY,55.900236,-4.396323,55.871977,-4.013818
18772,EH530JQ,EH87SY,55.892324,-3.461989,55.952832,-3.128937
18773,EH484JF,EH288TP,55.905128,-3.644382,55.931032,-3.413697
18774,AB252LB,AB251JA,57.147996,-2.119785,57.149988,-2.102189
18775,KW148HZ,KW126XP,58.595314,-3.507744,58.514558,-3.490321
18776,AB439NP,AB439RH,57.683659,-2.019372,57.693377,-2.020602
18777,FK103AG,FK94LZ,56.140672,-3.813733,56.169158,-3.947766
18778,EH259SN,EH22AF,55.867693,-3.180878,55.953451,-3.194283
18779,AB155LL,AB251LL,57.15084,-2.132041,57.150932,-2.103604
18780,AB439LD,AB439HA,57.690839,-2.018493,57.692361,-2.029693
18781,PA238BP,PA237NS,55.953024,-4.922701,55.951249,-4.928928
18782,EH113EW,EH288AU,55.93284,-3.263983,55.943412,-3.374597
18783,G329LL,G696SL,55.841203,-4.136471,55.850051,-4.111252
18784,DD108NL,DD108SW,56.715364,-2.465055,56.715299,-2.453906
18785,EH89UG,EH11YJ,55.949243,-3.178283,55.950322,-3.190358
18786,EH152DA,EH76UN,55.951451,-3.10787,55.965245,-3.155604
18787,KY129QY,FK102NZ,56.085365,-3.56032,56.125578,-3.843253
18788,ML15RG,ML11TA,55.80188,-3.92225,55.785823,-3.98464
18789,G605NA,G813QT,55.925929,-4.459062,55.911963,-4.426715
18790,KA227ND,KA228DQ,55.658585,-4.807049,55.639104,-4.812117
18791,FK77PR,FK39UW,56.111618,-3.932265,56.013509,-3.698105
18792,ML53NR,ML53LG,55.862436,-4.013612,55.864271,-4.01954
18793,DD111AX,DD113RD,56.556789,-2.582901,56.571832,-2.608294
18794,KA29JL,KA14BY,55.576897,-4.589295,55.600122,-4.495743
18795,DD23AP,DD30QT,56.470543,-3.00755,56.538035,-3.082322
18796,KY81BJ,KY155JA,56.171756,-3.037848,56.315472,-3.009347
18797,AB561DD,AB452UF,57.671339,-2.977701,57.679722,-2.748363
18798,PA32AX,G212DU,55.85591,-4.436529,55.868343,-4.214061
18799,DG64BN,DG64AN,54.831126,-4.050683,54.832757,-4.055265
18800,G21QA,G140DB,55.862454,-4.255483,55.880015,-4.355791
18801,FK42EX,FK39UT,55.995059,-3.889018,56.016555,-3.702666
18802,DD11NR,DD49RP,56.458192,-2.975759,56.494738,-2.958815
18803,KA66NS,KA29BE,55.448267,-4.518802,55.588146,-4.606411
18804,G128EN,G128BG,55.875927,-4.282468,55.876976,-4.289674
18805,DD81BP,PH128RZ,56.642306,-2.893518,56.586494,-3.163277
18806,EH355JS,EH331HQ,55.909898,-2.948008,55.944271,-2.952727
18807,EH309TA,EH46HE,55.989868,-3.386283,55.96437,-3.289089
18808,AB115BL,AB115BQ,57.146687,-2.095735,57.148522,-2.092682
18809,EH288NS,TD57SA,55.917089,-3.369296,55.633177,-2.53167
18810,G320DJ,G320PW,55.858759,-4.1584,55.854471,-4.158724
18811,G36DN,EH510AA,55.870019,-4.273232,56.0174,-3.608605
18812,FK95JU,FK82EZ,56.138922,-3.922835,56.114774,-3.937312
18813,AB115PL,AB115BL,57.146069,-2.096881,57.146687,-2.095735
18814,EH68TB,EH68LY,55.968228,-3.169039,55.968713,-3.172179
18815,ML41RR,ML41JP,55.823521,-4.007098,55.826367,-4.023769
18816,TD74EP,TD74BP,55.548237,-2.830857,55.546845,-2.841158
18817,AB217NB,AB219LZ,57.20886,-2.176696,57.179198,-2.177215
18818,EH76UN,EH152DA,55.965245,-3.155604,55.951451,-3.10787
18819,EH91NT,EH128NF,55.937952,-3.184472,55.940109,-3.312106
18820,AB564YG,AB561BN,57.692466,-2.81834,57.675739,-2.966534
18821,G443XR,G443XS,55.797139,-4.266908,55.797435,-4.271313
18822,ML41AE,EH288PJ,55.818614,-4.025,55.935388,-3.401718
18823,FK166EA,FK166JD,56.186567,-4.047795,56.18878,-4.059976
18824,EH23HT,KY120LY,55.951932,-3.203637,56.077153,-3.458907
18825,EH23HT,KY120LY,55.951932,-3.203637,56.077153,-3.458907
18826,EH23HT,KY120LY,55.951932,-3.203637,56.077153,-3.458907
18827,EH23HT,KY120LY,55.951932,-3.203637,56.077153,-3.458907
18828,EH23HT,KY120LY,55.951932,-3.203637,56.077153,-3.458907
18829,G213QR,G613PL,55.895091,-4.204738,55.920895,-4.326708
18830,IV27NB,IV35PN,57.489162,-4.147539,57.480031,-4.233463
18831,IV23EJ,IV27JT,57.457834,-4.193781,57.493986,-4.115699
18832,G668HQ,G672TF,55.958719,-4.167327,55.932627,-3.987395
18833,IV11LQ,IV274DQ,57.479184,-4.223051,58.009773,-4.375384
18834,FK104SF,KY128QU,56.069245,-3.71601,56.0601,-3.535064
18835,G332ES,G331EP,55.862726,-4.198781,55.878767,-4.188768
18836,AB439NH,AB437JL,57.686803,-2.019911,57.694985,-2.118602
18837,DD111EE,DD113LD,56.561557,-2.583257,56.560659,-2.613093
18838,EH43DG,EH22PB,55.94985,-3.222932,55.954118,-3.196433
18839,PA237HU,PA237DY,55.945443,-4.928505,55.946983,-4.92875
18840,DG20BQ,DG11HX,55.076883,-3.616146,55.07074,-3.609007
18841,DD15EJ,DD21BE,56.460568,-2.979763,56.455148,-2.995866
18842,DD15EJ,DD21BE,56.460568,-2.979763,56.455148,-2.995866
18843,DD15EJ,DD21BE,56.460568,-2.979763,56.455148,-2.995866
18844,G349PD,G662RJ,55.867133,-4.126231,55.945978,-4.130084
18845,EH332NX,EH153EA,55.944002,-2.95547,55.942655,-3.109796
18846,EH548HF,EH178FZ,55.907904,-3.520678,55.905114,-3.140298
18847,EH11SR,EH89DR,55.95078,-3.184799,55.946472,-3.184299
18848,EH222NA,EH260AZ,55.90139,-3.061276,55.834971,-3.235338
18849,HS29QP,HS29QH,58.083497,-6.391025,58.102422,-6.41609
18850,FK78GA,FK53BN,56.067348,-3.880103,56.02287,-3.813163
18851,G58NP,G11UZ,55.855344,-4.275301,55.858716,-4.249307
18852,G58NP,G523QY,55.855344,-4.275301,55.845912,-4.334749
18853,KY127NX,KY120LN,56.070072,-3.457768,56.076351,-3.461684
18854,PH337PP,PH344EQ,56.838353,-5.098022,56.910449,-4.986691
18855,PA191PR,PA167DQ,55.959536,-4.816532,55.942348,-4.792155
18856,AB561EP,AB561BZ,57.670496,-2.976404,57.670789,-2.961575
18857,ML118RP,ML20QH,55.695878,-3.65132,55.754471,-3.908061
18858,ML29FD,ML54RX,55.790428,-3.871777,55.846144,-4.022848
18859,ML54RX,ML54RX,55.846144,-4.022848,55.846144,-4.022848
18860,KW172EG,KW151QZ,59.006968,-3.116374,58.985631,-2.969885
18861,PH74AF,PH73AY,56.377987,-3.840932,56.371252,-3.841822
18862,TD69PL,TD12BS,55.597448,-2.718967,55.612639,-2.79113
18863,TD57DZ,TD13HP,55.602167,-2.439008,55.605257,-2.791715
18864,G511EA,KA88PE,55.858556,-4.294247,55.481706,-4.621001
18865,G663LF,G758QU,55.929127,-4.122275,55.748198,-4.21789
18866,G838NT,G838PL,56.073409,-4.638598,55.997952,-4.574508
18867,TD151US,TD151UH,55.79298,-2.104483,55.796067,-2.118974
18868,AB101BA,AB253SD,57.148807,-2.098706,57.156927,-2.118078
18869,PH27BH,DD53DW,56.400361,-3.41214,56.472866,-2.87291
18870,KA106SY,KA11SB,55.561382,-4.653571,55.603034,-4.504585
18871,PA145UG,PA152LB,55.924402,-4.670797,55.939949,-4.742895
18872,G728GD,G718QR,55.818222,-4.169645,55.809026,-4.061361
18873,KA29BE,KA66NS,55.588146,-4.606411,55.448267,-4.518802
18874,ML93JN,ML93EN,55.68867,-3.997191,55.69447,-3.988178
18875,IV23DL,IV38RW,57.460834,-4.194861,57.477035,-4.261403
18876,DG98BY,DG97NY,54.905529,-5.003695,54.896123,-5.035223
18877,DD52SZ,DD52PB,56.472558,-2.844642,56.476403,-2.851318
18878,AB116HU,AB245AJ,57.144885,-2.102373,57.153182,-2.095504
18879,AB452SS,AB441QJ,57.683564,-2.686962,57.669637,-2.495879
18880,AB238AJ,AB526QR,57.186632,-2.086739,57.323274,-2.558874
18881,EH497ER,FK101JW,55.976172,-3.60762,56.115255,-3.78997
18882,FK28SN,FK102QP,56.022708,-3.789808,56.136101,-3.840811
18883,FK28SN,FK27UE,56.022708,-3.789808,56.020596,-3.777998
18884,KY169JB,DD24RJ,56.342635,-2.803929,56.475884,-3.037644
18885,G24JN,G643EZ,55.864983,-4.268721,55.915273,-4.223423
18886,EH125LA,G783QB,55.946096,-3.220956,55.777506,-4.435283
18887,G128NU,G767QW,55.872293,-4.282429,55.790094,-4.290586
18888,EH22PR,EH68PN,55.953198,-3.194931,55.965037,-3.172867
18889,EH22PR,EH68PN,55.953198,-3.194931,55.965037,-3.172867
18890,EH67AA,EH64QB,55.9706,-3.170905,55.976654,-3.191712
18891,EH111LQ,EH111HB,55.935999,-3.221583,55.938537,-3.219342
18892,EH11PE,EH111JH,55.950059,-3.189215,55.93931,-3.214835
18893,EH75RG,EH111QN,55.958184,-3.171667,55.934465,-3.231236
18894,EH111EP,EH288PR,55.937075,-3.223202,55.938494,-3.389682
18895,HS29EU,HS12JA,58.178457,-7.031241,58.20959,-6.385326
18896,G213SU,G641RJ,55.893515,-4.230815,55.898413,-4.219403
18897,G28BG,G311AP,55.858629,-4.253553,55.855521,-4.225842
18898,IV11QA,IV108TD,57.478512,-4.22538,57.58106,-4.129601
18899,PH314AW,PH314AG,56.890532,-4.795271,56.888052,-4.837143
18900,PA191TB,PA191HX,55.952485,-4.82222,55.949545,-4.846836
18901,ML51NR,PA134DN,55.86435,-4.040335,55.89518,-4.626032
18902,EH130AS,EH223FQ,55.905856,-3.240998,55.882864,-3.076057
18903,IV308RZ,IV308AB,57.635471,-3.225138,57.638294,-3.286637
18904,IV125RD,IV363YF,57.524267,-3.926612,57.65987,-3.611278
18905,G38TD,ML37HA,55.865111,-4.284885,55.771081,-4.030675
18906,PH211EN,PH191AE,57.078692,-4.053279,56.881098,-4.338952
18907,PA113RH,G116HX,55.849815,-4.564348,55.870437,-4.316815
18908,ZE29NR,ZE29SG,60.226718,-1.49272,60.202691,-1.222021
18909,KA92GX,KA15SB,55.497679,-4.592325,55.549558,-4.556991
18910,G466LD,G742ET,55.80444,-4.292134,55.756553,-4.157514
18911,G815JA,G605DZ,55.928087,-4.403341,55.917095,-4.449075
18912,EH484GU,EH545EQ,55.907452,-3.658687,55.90958,-3.507145
18913,KY138DH,KY112AE,56.1983,-3.422546,56.029453,-3.432426
18914,EH421DX,EH421DR,55.999891,-2.519861,55.998098,-2.529441
18915,EH39GG,EH141PR,55.943825,-3.191857,55.931251,-3.239057
18916,G116TG,G115PJ,55.870911,-4.306901,55.871813,-4.304333
18917,IV191EH,KW86JW,57.814921,-4.056505,58.118798,-3.651485
18918,EH224TR,EH224PR,55.87284,-3.078205,55.865138,-3.066007
18919,FK125JR,FK94DZ,56.155954,-3.797321,56.156677,-3.943077
18920,FK125JR,FK94DZ,56.155954,-3.797321,56.156677,-3.943077
18921,G22EN,G513DG,55.864254,-4.258498,55.863272,-4.317875
18922,ML52EU,FK102NQ,55.868619,-4.041982,56.125375,-3.841168
18923,EH41BD,EH320UD,55.959025,-3.220194,55.968632,-2.947233
18924,EH68LS,EH68TB,55.96968,-3.172175,55.968228,-3.169039
18925,EH68LS,EH68TB,55.96968,-3.172175,55.968228,-3.169039
18926,G699AB,G537BB,55.899431,-4.110431,55.807984,-4.342802
18927,G327QP,G514NQ,55.844973,-4.175686,55.856961,-4.335987
18928,EH260RD,EH269AT,55.849299,-3.200413,55.832421,-3.236981
18929,KA29HH,KA111PX,55.575145,-4.59267,55.625765,-4.635824
18930,G650LR,G674DA,55.972289,-4.059099,55.934717,-4.024069
18931,PA124BD,PA102DQ,55.799118,-4.627872,55.830431,-4.537488
18932,ML30EW,ML37TS,55.7782,-4.052036,55.757221,-4.040569
18933,ML39TU,ML30JT,55.775599,-4.080786,55.785161,-4.062173
18934,DD109TW,DD109BY,56.671893,-2.549007,56.72543,-2.466856
18935,G776NP,G776LR,55.788739,-4.339846,55.78579,-4.333526
18936,G140XT,G133SW,55.886269,-4.361145,55.890433,-4.364132
18937,DD52HG,DD52BJ,56.468087,-2.875365,56.465914,-2.873776
18938,PA102DQ,PA124BD,55.830431,-4.537488,55.799118,-4.627872
18939,AB140UQ,AB245PG,57.096648,-2.270299,57.156508,-2.092702
18940,AB514RT,AB510QY,57.288705,-2.38387,57.220389,-2.338505
18941,AB425EL,AB515QQ,57.523325,-2.000303,57.285901,-2.40164
18942,PA286PL,PA286PH,55.403967,-5.650933,55.396097,-5.648949
18943,DG29PX,DG14LB,55.082557,-3.646095,55.063489,-3.575222
18944,ML126PA,ML126SD,55.622103,-3.632185,55.492974,-3.69185
18945,ML84QH,ML126SD,55.720072,-3.777838,55.492974,-3.69185
18946,DD36BH,DD37QQ,56.468808,-2.995428,56.473516,-2.963555
18947,G26BZ,KA12PT,55.860208,-4.2601,55.613421,-4.523998
18948,EH22PE,EH68RB,55.953755,-3.195925,55.964493,-3.17564
18949,EH129GH,EH44SZ,55.933962,-3.292992,55.967622,-3.250329
18950,IV169UN,HS20QX,57.663303,-4.336969,58.366518,-6.507419
18951,EH309HY,KY127XR,55.98836,-3.394901,56.064424,-3.467646
18952,PA34BD,G131DW,55.849277,-4.419658,55.896148,-4.328873
18953,G26LL,G427JH,55.860729,-4.259124,55.839041,-4.260946
18954,G428RZ,G427QA,55.836856,-4.264413,55.837658,-4.257927
18955,IV24HS,IV38HQ,57.460207,-4.215297,57.483608,-4.234933
18956,IV35SQ,IV27FY,57.469389,-4.230244,57.487787,-4.127404
18957,PA75PW,PA153EE,55.919655,-4.53133,55.931694,-4.731743
18958,EH37TE,EH223EF,55.95154,-3.21011,55.888979,-3.086279
18959,ML60AS,ML67DY,55.865845,-3.983892,55.868294,-3.953266
18960,ML27LP,ML41EY,55.774972,-3.920574,55.82457,-4.023708
18961,PA49RR,PA59HY,55.882172,-4.453254,55.831881,-4.487022
18962,KA67NA,KA73LS,55.358941,-4.50042,55.448822,-4.613126
18963,ML110RF,ML110NS,55.554405,-3.841528,55.55497,-3.843981
18964,FK79HD,FK178HT,56.105085,-3.94887,56.231482,-4.366441
18965,G535TS,G535TS,55.836428,-4.341032,55.836428,-4.341032
18966,ML110RJ,ML93DW,55.582922,-3.822164,55.72545,-3.943127
18967,AB419AY,AB422PW,57.365565,-2.081261,57.489607,-1.799016
18968,DD30DP,DD37NN,56.489517,-2.979665,56.474963,-2.964582
18969,G349PE,G333SQ,55.86879,-4.120069,55.872674,-4.161826
18970,G336ND,G336HY,55.883239,-4.163548,55.890373,-4.144691
18971,PH165TF,PH165DT,56.690422,-3.707729,56.701348,-3.725978
18972,G821LB,G825HX,55.943571,-4.57301,55.950138,-4.60385
18973,AB418BD,AB101QS,57.373132,-2.07604,57.145197,-2.105712
18974,KA181JP,KA183HQ,55.451707,-4.262309,55.460534,-4.232886
18975,G15DB,G428LL,55.853122,-4.239158,55.83691,-4.262946
18976,DD13RE,DD115BU,56.459388,-2.967563,56.56473,-2.563481
